Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_corr,GHI,1.0,1.0,27000,500.0,0.0,69.55968923166283,0.48492765099163887,0.008909877686974483,0.22576066735028044,0.906796921306937,0.6281885744789045,0.7422641897233254,0.8174524045984556,0.7293017229335619
ELM_corr,GHI,1.0,1.0,27000,500.0,1.0,69.59220564501778,0.48515433555738463,0.010569708629318641,0.2240370266707832,0.9067097634079807,0.6233924716232764,0.7426111689792454,0.8219822554429447,0.7293286320151555
ELM_corr,GHI,1.0,1.0,27000,500.0,2.0,70.06902864443481,0.4884784541611353,0.010615737074656188,0.22650985558185957,0.9054269955678387,0.6302732223174133,0.7476992974802942,0.826126324244032,0.7346996146805799
ELM_corr,GHI,1.0,1.0,27000,500.0,3.0,69.67096075604697,0.4857033680705659,0.012914314159584524,0.22662800278860856,0.9064984972153538,0.6306019719010207,0.7434515565560208,0.8179714200097269,0.7306749828222562
ELM_corr,GHI,1.0,1.0,27000,500.0,4.0,69.81701666007586,0.48672158059043946,0.011358552059328366,0.22588993735545063,0.9061060593666165,0.6285482737180318,0.7450101038763985,0.8222067491356528,0.7319217089100277
ELM_corr,GHI,1.0,1.0,54000,1000.0,0.0,69.04833505467076,0.4813628021170603,0.011215387545943603,0.22081699053300738,0.9081622121363713,0.614432585320223,0.7368075826274748,0.8156722453786059,0.7223041377754346
ELM_corr,GHI,1.0,1.0,54000,1000.0,1.0,69.01089907798797,0.48110182136174234,0.00927280140680042,0.2215120719248566,0.9082617686363502,0.6163666785961571,0.7364081072243227,0.8136849519756435,0.7221532459320411
ELM_corr,GHI,1.0,1.0,54000,1000.0,2.0,69.04618563704415,0.4813478176907038,0.011099209979209367,0.2209278662219763,0.9081679297163087,0.6147411015990559,0.7367846464161344,0.8168963859016111,0.7228073779722671
ELM_corr,GHI,1.0,1.0,54000,1000.0,3.0,69.07003126852644,0.4815140548632508,0.010834981515764248,0.2211717020599912,0.9081044889391799,0.6154195850979189,0.737039100662928,0.8147533866550228,0.7224040241386233
ELM_corr,GHI,1.0,1.0,54000,1000.0,4.0,69.01753611864282,0.4811480907538262,0.010012206834555172,0.2197953358360655,0.9082441221585332,0.6115897880552512,0.7364789303930035,0.8167873240632844,0.7216186808371797
ELM_elastic_net,GHI,1.0,1.0,270,5.0,0.0,117.90231456433932,0.821942896520839,-0.02425909048077007,0.45268435134914775,0.7322313962999841,1.2596132918127443,1.258123303212922,1.214180175764358,1.243972256930008
ELM_elastic_net,GHI,1.0,1.0,270,5.0,1.0,125.36260796027035,0.8739515036919954,0.0754338681556232,0.4988842923541137,0.6972730894365861,1.3881665753476895,1.3377313160403916,1.2708595948185364,1.332252495402206
ELM_elastic_net,GHI,1.0,1.0,270,5.0,2.0,127.28736264577786,0.8873697172965703,-0.011314375986558612,0.4996798736110758,0.6879058929586246,1.3903803137351551,1.358270172565416,1.2918215998717462,1.3468240287241056
ELM_elastic_net,GHI,1.0,1.0,270,5.0,3.0,126.25707747964567,0.8801871986426976,-0.014809256423794458,0.48994932788534756,0.6929377295690657,1.363304660034757,1.3472761070014347,1.2984953827408163,1.336358716592336
ELM_elastic_net,GHI,1.0,1.0,270,5.0,4.0,105.35414253399277,0.734464708303961,-0.033942353304472234,0.40485864519530446,0.7861948186504117,1.1265362482123396,1.1242230680696284,1.0851640235582791,1.1119744466134158
ELM_elastic_net,GHI,1.0,1.0,540,10.0,0.0,103.92622002589404,0.7245101050660958,-0.002344490260911953,0.3941288504512707,0.791951180821878,1.0966801419923495,1.1089858558973356,1.0918871890148758,1.0991843956348537
ELM_elastic_net,GHI,1.0,1.0,540,10.0,1.0,105.72101685597991,0.7370223319094643,0.044340860631819086,0.4084813995944165,0.7847031600584216,1.1366167150552833,1.128137945699877,1.0803623995655427,1.1150390201069011
ELM_elastic_net,GHI,1.0,1.0,540,10.0,2.0,102.6011779669003,0.7152727214574227,0.032395103735830356,0.3900232326445105,0.797222536604618,1.0852560873611576,1.0948464702685017,1.0653082716536,1.0818036097610866
ELM_elastic_net,GHI,1.0,1.0,540,10.0,3.0,98.15654089120945,0.684287427525948,0.0766559126776777,0.3819411702979798,0.8144104655287322,1.0627674081598362,1.047418211545054,1.0061145365727395,1.03876671875921
ELM_elastic_net,GHI,1.0,1.0,540,10.0,4.0,104.77263246471293,0.7304107754149753,0.03862072531654773,0.4069452872648196,0.7885485323030552,1.1323424177390384,1.118017834763418,1.0775894324474533,1.1093165616499698
ELM_elastic_net,GHI,1.0,1.0,1350,25.0,0.0,92.31699477658287,0.6435776800917368,0.0383053838517625,0.3487345969138264,0.8358358551333893,0.9703687178018076,0.9851050239359256,0.9689067441328787,0.9747934952902039
ELM_elastic_net,GHI,1.0,1.0,1350,25.0,1.0,91.26266222447722,0.6362275177562805,0.0509789739341521,0.3438657094078442,0.8395642093098548,0.9568208330547467,0.9738543512240153,0.9620531153268385,0.9642427665352001
ELM_elastic_net,GHI,1.0,1.0,1350,25.0,2.0,88.03790070536373,0.6137464508374231,0.026575521647609943,0.3302487606497576,0.8507018767968337,0.918931099074546,0.9394432573494587,0.9318797361910752,0.9300846975383599
ELM_elastic_net,GHI,1.0,1.0,1350,25.0,3.0,91.7305173062782,0.6394891175179852,0.038843766561060214,0.34864272618232833,0.8379150551811791,0.9701130836183447,0.9788467840114072,0.9622815289607957,0.9704137988635159
ELM_elastic_net,GHI,1.0,1.0,1350,25.0,4.0,84.08666682832758,0.5862008625279579,0.01713633656045285,0.31005286865688414,0.8638024588301103,0.8627351781896703,0.8972800527040505,0.9021579579983245,0.887391062964015
ELM_elastic_net,GHI,1.0,1.0,2700,50.0,0.0,80.43733294974776,0.5607599365409224,0.02814447467371017,0.2896754577866437,0.87536778406271,0.8060341733760816,0.8583383914583742,0.8816816470945686,0.8486847373096748
ELM_elastic_net,GHI,1.0,1.0,2700,50.0,1.0,79.69920029478101,0.5556141266839929,0.025328866900648627,0.28982083507500506,0.8776446624432657,0.8064386918097359,0.8504618548737652,0.8674628131635851,0.8414544532823621
ELM_elastic_net,GHI,1.0,1.0,2700,50.0,2.0,79.0770185075836,0.5512766554289016,0.021910671179705313,0.2827667512262675,0.8795475702217527,0.7868104061158524,0.8438226179071274,0.8746307403254293,0.8350879214494698
