Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_corr,humidity,1.0,1.0,150000,1000.0,0.0,5.746099125788961,0.08076306709312234,-0.0031960015906283314,0.05953050567157543,0.804863132339944,1.2239354714250843,1.1340993494929552,1.0653034810275293,1.1411127673151895
ELM_corr,humidity,1.0,1.0,150000,1000.0,1.0,5.742609037465515,0.08071401290326989,-0.0038534727300899834,0.05945978873270354,0.8051001063497972,1.2224815450903508,1.1334105157623418,1.0664583701410901,1.1407834769979275
ELM_corr,humidity,1.0,1.0,150000,1000.0,2.0,5.762960794899734,0.08100006267636654,-0.003499079469500414,0.059836584507176986,0.8037162113108781,1.2302283919994865,1.1374273129602175,1.068224659335332,1.145293454765012
ELM_corr,humidity,1.0,1.0,150000,1000.0,3.0,5.768261220936267,0.08107456168068922,-0.0037508937351857985,0.0599750957705983,0.8033549851341619,1.2330761562941244,1.138473450450796,1.0646354459013139,1.1453950175487446
ELM_corr,humidity,1.0,1.0,150000,1000.0,4.0,5.69203428112286,0.08000317023412966,-0.0032997712795844922,0.05869262599496344,0.8085179289977077,1.2067088303034845,1.1234286485836937,1.058378012100068,1.1295051636624154
ELM_elastic_net,humidity,1.0,1.0,750,5.0,0.0,9.128575310926605,0.12830473755528157,-0.005880037187818421,0.10055774069083726,0.5075080823126796,2.0674473426596065,1.8016938265919402,1.5987446134780525,1.8226285942431997
ELM_elastic_net,humidity,1.0,1.0,750,5.0,1.0,8.774932393304471,0.12333418517571357,-0.005699569875760546,0.09629182536410001,0.5449274284471118,1.9797409637604493,1.7318958307606405,1.5480765340044325,1.753237776175174
ELM_elastic_net,humidity,1.0,1.0,750,5.0,2.0,9.54547485579205,0.13416437992760785,-0.010528022005294548,0.10431858723604015,0.4614969369728522,2.1447696068892244,1.8839766922866545,1.6809224012881618,1.90322290015468
ELM_elastic_net,humidity,1.0,1.0,750,5.0,3.0,9.83495305958335,0.13823307889763883,-0.007252743060370063,0.10823855765071971,0.428340158088365,2.2253634265341002,1.9411105905061754,1.7211831425778625,1.9625523865393795
ELM_elastic_net,humidity,1.0,1.0,750,5.0,4.0,9.409036632738442,0.13224670166948488,0.004076579391142627,0.10191187820571324,0.4767811032049649,2.0952881432533013,1.8570480757376275,1.6673379819033434,1.8732247336314238
ELM_elastic_net,humidity,1.0,1.0,1500,10.0,0.0,7.7385914947804775,0.10876811736404005,-0.0060237341553413485,0.08349000462892311,0.6460703510209957,1.7165380509034602,1.527354712840467,1.3856988355189839,1.5431971997543037
ELM_elastic_net,humidity,1.0,1.0,1500,10.0,1.0,8.20573922848486,0.11533401240581534,-0.007354754365043012,0.08884266175122037,0.6020499857079442,1.8265876270736796,1.6195549915536378,1.4601531967796557,1.635431938468991
ELM_elastic_net,humidity,1.0,1.0,1500,10.0,2.0,8.69965537909529,0.1222761452052821,-0.0063589213645951275,0.09490520447998053,0.5527017486906292,1.9512323114930625,1.7170385143486682,1.5344579250002934,1.7342429169473412
ELM_elastic_net,humidity,1.0,1.0,1500,10.0,3.0,8.765713074857675,0.12320460501742328,-0.005924727552123659,0.09598782438791813,0.5458831634434608,1.9734907635664583,1.7300762270913697,1.5452896614730056,1.7496188840436113
ELM_elastic_net,humidity,1.0,1.0,1500,10.0,4.0,8.709637545072447,0.12241644740385182,-0.0073175539331428755,0.09399180110789963,0.5516746811089093,1.9324529180678376,1.719008680141739,1.5471821919976825,1.7328812634024195
ELM_elastic_net,humidity,1.0,1.0,3750,25.0,0.0,7.400846585668358,0.1040210160422825,-0.007223602438302845,0.079861108589923,0.6762901568525475,1.64192866309228,1.460694484164718,1.3228571137265221,1.4751600869945067
ELM_elastic_net,humidity,1.0,1.0,3750,25.0,1.0,7.450179951589481,0.10471441061390332,-0.00699104203846346,0.0798392033823887,0.671960132651893,1.6414782963398447,1.4704313398949544,1.3366718629597119,1.4828604997315036
ELM_elastic_net,humidity,1.0,1.0,3750,25.0,2.0,7.2394054767462555,0.10175191507029507,-0.007341426028583292,0.07759777334625545,0.690258850348108,1.5953949362710422,1.4288310838644598,1.2982659709469224,1.4408306636941415
ELM_elastic_net,humidity,1.0,1.0,3750,25.0,3.0,7.574221688876385,0.1064578527181107,-0.004729407982912439,0.08170882776509505,0.6609458015663159,1.6799174054053694,1.4949132798141058,1.3519265197830908,1.5089190683341887
ELM_elastic_net,humidity,1.0,1.0,3750,25.0,4.0,7.555777184196301,0.10619860992811228,-0.007195317132728581,0.08103840373558886,0.6625950990430631,1.6661336194060483,1.4912729143589534,1.3587401531793506,1.505382228981451
ELM_elastic_net,humidity,1.0,1.0,7500,50.0,0.0,6.890724387982507,0.09685110261484287,-0.006750271013109617,0.07388162251571036,0.7193772598036161,1.5189916071314806,1.3600123970839446,1.2414906236540875,1.3734982092898376
