timestamp	T_barani	T_regress	U_barani	U_regress	P_barani	P_regress
2025-01-01T00:20:00Z	10.6	10.148	82.4	86.048	1031.75	1031.749
2025-01-01T00:30:00Z	10.7	10.242	81.6	85.541	1031.7	1031.644
2025-01-01T00:40:00Z	10.7	10.234	81.2	84.764	1031.65	1031.688
2025-01-01T00:50:00Z	10.6	10.114	81.4	84.181	1031.55	1031.709
2025-01-01T01:00:00Z	10.7	10.286	82.0	82.708	1031.55	1031.65
2025-01-01T01:10:00Z	10.7	10.205	81.0	82.675	1031.6	1031.691
2025-01-01T01:20:00Z	10.6	10.241	80.4	83.244	1031.6	1031.501
2025-01-01T01:30:00Z	10.5	10.435	81.0	82.106	1031.55	1031.489
2025-01-01T01:40:00Z	10.3	10.404	81.2	81.922	1031.6	1031.433
2025-01-01T01:50:00Z	10.2	10.273	81.2	82.114	1031.6	1031.281
2025-01-01T02:00:00Z	10.1	10.455	81.8	82.558	1031.6	1031.377
2025-01-01T02:10:00Z	10.0	10.431	82.8	81.083	1031.55	1031.48
2025-01-01T02:20:00Z	9.9	10.311	83.2	80.791	1031.61	1031.463
2025-01-01T02:30:00Z	9.9	10.212	82.4	81.531	1031.56	1031.378
2025-01-01T02:40:00Z	10.0	9.935	81.0	81.41	1031.5	1031.499
2025-01-01T02:50:00Z	10.0	9.855	80.4	81.32	1031.4	1031.469
2025-01-01T03:00:00Z	9.9	9.765	81.0	81.911	1031.35	1031.466
2025-01-01T03:10:00Z	9.7	9.692	81.8	82.639	1031.26	1031.363
2025-01-01T03:20:00Z	9.6	9.636	82.4	82.648	1031.21	1031.522
2025-01-01T03:30:00Z	9.4	9.708	82.6	81.628	1031.21	1031.371
2025-01-01T03:40:00Z	9.3	9.839	83.2	80.264	1031.21	1031.306
2025-01-01T03:50:00Z	9.2	9.833	83.8	80.003	1031.21	1031.164
2025-01-01T04:00:00Z	9.2	9.732	83.8	80.769	1031.16	1031.159
2025-01-01T04:10:00Z	9.0	9.539	84.4	81.257	1031.16	1031.057
2025-01-01T04:20:00Z	8.9	9.527	85.0	81.527	1031.11	1031.055
2025-01-01T04:30:00Z	8.7	9.286	85.4	81.458	1031.11	1031.14
2025-01-01T04:40:00Z	8.6	9.229	85.8	82.165	1031.06	1031.198
2025-01-01T04:50:00Z	8.5	9.126	86.4	82.679	1031.06	1031.231
2025-01-01T05:00:00Z	8.5	9.239	86.2	82.482	1031.06	1031.177
2025-01-01T05:10:00Z	8.5	9.049	86.2	83.11	1031.06	1031.231
2025-01-01T05:20:00Z	8.5	9.042	86.0	83.443	1031.11	1031.149
2025-01-01T05:30:00Z	8.5	8.829	85.8	83.613	1031.11	1031.219
2025-01-01T05:40:00Z	8.4	8.821	85.4	83.881	1031.16	1031.124
2025-01-01T05:50:00Z	8.5	8.782	85.0	84.316	1031.21	1031.179
2025-01-01T06:00:00Z	8.4	8.877	83.8	83.973	1031.21	1031.192
2025-01-01T06:10:00Z	8.3	8.895	83.4	84.196	1031.16	1031.201
2025-01-01T06:20:00Z	8.4	8.934	84.6	83.951	1031.21	1031.318
2025-01-01T06:30:00Z	8.4	8.992	83.2	83.84	1031.26	1031.294
2025-01-01T06:40:00Z	8.4	8.87	80.6	83.393	1031.31	1031.4
2025-01-01T06:50:00Z	8.4	9.147	82.2	83.015	1031.26	1031.465
2025-01-01T07:00:00Z	8.4	9.031	84.4	81.616	1031.31	1031.415
2025-01-01T07:10:00Z	8.4	9.01	85.8	81.398	1031.36	1031.304
2025-01-01T07:20:00Z	8.3	9.222	87.0	82.562	1031.31	1031.417
2025-01-01T07:30:00Z	8.4	9.252	87.8	80.256	1031.31	1031.474
2025-01-01T07:40:00Z	8.5	9.341	88.2	77.906	1031.36	1031.544
2025-01-01T07:50:00Z	8.9	9.407	86.2	80.441	1031.31	1031.393
2025-01-01T08:00:00Z	9.2	9.466	83.6	81.872	1031.36	1031.51
2025-01-01T08:10:00Z	9.6	9.521	82.2	82.686	1031.46	1031.563
2025-01-01T08:20:00Z	10.2	9.503	79.0	83.48	1031.45	1031.409
2025-01-01T08:30:00Z	10.7	9.732	74.6	83.905	1031.55	1031.422
2025-01-01T08:40:00Z	11.1	9.86	71.2	84.133	1031.6	1031.486
2025-01-01T08:50:00Z	11.4	10.367	70.0	81.868	1031.65	1031.346
2025-01-01T09:00:00Z	11.8	10.573	69.4	79.834	1031.7	1031.436
2025-01-01T09:10:00Z	12.3	11.029	68.4	79.106	1031.7	1031.563
2025-01-01T09:20:00Z	12.7	11.623	67.4	76.159	1031.74	1031.471
2025-01-01T09:30:00Z	13.1	12.037	66.4	72.69	1031.84	1031.644
2025-01-01T09:40:00Z	13.7	12.421	65.4	70.532	1031.79	1031.631
2025-01-01T09:50:00Z	14.1	12.635	64.6	70.217	1031.74	1031.661
2025-01-01T10:00:00Z	14.4	13.054	64.8	69.779	1031.69	1031.683
2025-01-01T10:10:00Z	14.4	13.506	65.6	68.859	1031.59	1031.597
2025-01-01T10:20:00Z	14.1	13.755	66.2	67.915	1031.49	1031.631
2025-01-01T10:30:00Z	14.2	14.079	68.4	67.11	1031.39	1031.748
2025-01-01T10:40:00Z	14.4	14.667	65.8	66.298	1031.29	1031.568
2025-01-01T10:50:00Z	14.6	14.816	65.0	65.681	1031.14	1031.469
2025-01-01T11:00:00Z	14.4	15.021	66.8	66.192	1030.99	1031.357
2025-01-01T11:10:00Z	13.9	14.879	67.2	66.763	1030.89	1031.181
2025-01-01T11:20:00Z	13.5	14.372	67.6	67.199	1030.74	1031.044
2025-01-01T11:30:00Z	13.5	14.495	69.0	69.563	1030.64	1030.925
2025-01-01T11:40:00Z	13.6	14.581	69.6	65.825	1030.49	1030.808
2025-01-01T11:50:00Z	13.8	14.765	70.0	66.4	1030.34	1030.604
2025-01-01T12:00:00Z	14.0	14.467	70.2	68.355	1030.09	1030.422
2025-01-01T12:10:00Z	14.0	13.988	69.8	67.964	1029.94	1030.353
2025-01-01T12:20:00Z	14.1	13.715	69.6	68.314	1029.79	1030.153
2025-01-01T12:30:00Z	14.2	13.871	69.6	69.528	1029.69	1030.106
2025-01-01T12:40:00Z	14.2	13.93	69.6	69.754	1029.49	1029.913
2025-01-01T12:50:00Z	14.3	14.104	70.4	70.115	1029.44	1029.761
2025-01-01T13:00:00Z	14.3	14.246	70.6	70.17	1029.34	1029.409
2025-01-01T13:10:00Z	14.3	14.174	70.6	69.648	1029.24	1029.303
2025-01-01T13:20:00Z	14.4	14.292	71.0	69.792	1029.19	1029.155
2025-01-01T13:30:00Z	14.4	14.329	71.4	69.861	1029.09	1029.109
2025-01-01T13:40:00Z	14.6	14.277	71.8	69.702	1029.04	1028.836
2025-01-01T13:50:00Z	14.8	14.412	71.2	70.535	1028.98	1028.921
2025-01-01T14:00:00Z	14.8	14.348	71.4	70.432	1028.98	1028.819
2025-01-01T14:10:00Z	15.0	14.282	71.8	70.61	1028.93	1028.746
2025-01-01T14:20:00Z	15.1	14.337	70.8	71.17	1028.93	1028.766
2025-01-01T14:30:00Z	15.0	14.181	70.6	71.648	1028.88	1028.657
2025-01-01T14:40:00Z	14.6	14.371	72.2	72.367	1028.84	1028.673
2025-01-01T14:50:00Z	14.3	14.42	74.0	71.869	1028.84	1028.64
2025-01-01T15:00:00Z	14.1	14.247	74.2	72.584	1028.79	1028.712
2025-01-01T15:10:00Z	14.0	14.464	74.6	72.941	1028.79	1028.656
2025-01-01T15:20:00Z	14.0	14.45	74.0	71.796	1028.79	1028.726
2025-01-01T15:30:00Z	13.8	14.294	72.0	72.185	1028.74	1028.664
2025-01-01T15:40:00Z	13.6	13.774	72.0	73.874	1028.69	1028.644
2025-01-01T15:50:00Z	13.1	13.496	71.8	75.23	1028.74	1028.68
2025-01-01T16:00:00Z	12.7	13.31	70.8	75.008	1028.74	1028.611
2025-01-01T16:10:00Z	12.3	13.191	71.6	75.67	1028.79	1028.666
2025-01-01T16:20:00Z	12.0	13.16	72.4	74.98	1028.79	1028.686
2025-01-01T16:30:00Z	11.7	12.868	73.2	73.202	1028.8	1028.603
2025-01-01T16:40:00Z	11.5	12.657	73.6	74.14	1028.8	1028.552
2025-01-01T16:50:00Z	11.3	12.073	73.8	73.793	1028.85	1028.687
2025-01-01T17:00:00Z	11.2	11.828	74.2	72.844	1028.85	1028.676
2025-01-01T17:10:00Z	11.1	11.512	74.6	74.174	1028.85	1028.797
2025-01-01T17:20:00Z	10.9	11.341	75.2	74.566	1028.9	1028.79
2025-01-01T17:30:00Z	11.0	11.105	76.6	75.278	1028.95	1028.823
2025-01-01T17:40:00Z	11.1	11.004	77.4	75.474	1029.0	1028.806
2025-01-01T17:50:00Z	11.1	10.893	78.6	75.652	1029.1	1028.909
2025-01-01T18:00:00Z	11.2	10.907	79.0	75.978	1029.1	1028.862
2025-01-01T18:10:00Z	10.8	10.86	79.4	76.233	1029.15	1028.872
2025-01-01T18:20:00Z	10.5	10.698	80.8	76.732	1029.15	1028.964
2025-01-01T18:30:00Z	10.4	10.934	82.0	78.026	1029.15	1029.033
2025-01-01T18:40:00Z	10.2	11.003	82.8	78.343	1029.2	1029.098
2025-01-01T18:50:00Z	10.2	10.985	83.8	79.421	1029.25	1029.244
2025-01-01T19:00:00Z	10.2	11.145	84.2	79.476	1029.3	1029.166
2025-01-01T19:10:00Z	10.2	10.602	84.6	79.888	1029.35	1029.258
2025-01-01T19:20:00Z	10.0	10.396	84.4	81.455	1029.35	1029.197
2025-01-01T19:30:00Z	10.0	10.345	84.0	82.315	1029.35	1029.176
2025-01-01T19:40:00Z	10.0	10.099	83.2	82.898	1029.3	1029.237
2025-01-01T19:50:00Z	10.0	10.112	83.0	84.03	1029.3	1029.275
2025-01-01T20:00:00Z	9.9	10.053	82.4	84.241	1029.35	1029.342
2025-01-01T20:10:00Z	9.8	10.011	83.0	84.735	1029.4	1029.392
2025-01-01T20:20:00Z	9.7	9.715	83.8	84.449	1029.45	1029.349
2025-01-01T20:30:00Z	9.6	9.802	84.4	84.174	1029.45	1029.327
2025-01-01T20:40:00Z	9.7	9.752	84.6	83.567	1029.45	1029.2
2025-01-01T20:50:00Z	9.9	9.753	82.6	83.681	1029.4	1029.218
2025-01-01T21:00:00Z	9.9	9.596	81.8	82.888	1029.35	1029.284
2025-01-01T21:10:00Z	9.8	9.494	82.4	83.828	1029.35	1029.353
2025-01-01T21:20:00Z	9.6	9.335	83.4	84.504	1029.4	1029.416
2025-01-01T21:30:00Z	9.3	9.215	84.2	85.039	1029.41	1029.375
2025-01-01T21:40:00Z	8.9	9.372	84.8	85.034	1029.31	1029.37
2025-01-01T21:50:00Z	8.9	9.552	85.6	82.867	1029.31	1029.259
2025-01-01T22:00:00Z	9.1	9.49	86.0	83.115	1029.26	1029.19
2025-01-01T22:10:00Z	9.2	9.403	85.4	83.824	1029.16	1029.224
2025-01-01T22:20:00Z	9.4	9.207	84.6	84.576	1029.1	1029.314
2025-01-01T22:30:00Z	9.5	8.955	84.4	84.91	1029.1	1029.304
2025-01-01T22:40:00Z	9.7	8.59	82.6	85.216	1029.05	1029.103
2025-01-01T22:50:00Z	9.9	8.733	79.8	85.877	1028.95	1029.141
2025-01-01T23:00:00Z	10.0	8.968	80.0	86.068	1028.8	1029.024
2025-01-01T23:10:00Z	10.0	9.037	79.6	85.323	1028.7	1028.848
2025-01-01T23:20:00Z	9.6	9.289	81.4	84.697	1028.65	1028.792
2025-01-01T23:30:00Z	9.0	9.367	83.2	84.784	1028.61	1028.829
2025-01-01T23:40:00Z	8.6	9.615	84.8	82.612	1028.51	1028.745
2025-01-01T23:50:00Z	8.4	9.832	85.8	80.037	1028.41	1028.598
2025-01-02T00:00:00Z	8.3	9.881	86.4	81.046	1028.41	1028.365
2025-01-02T00:10:00Z	8.5	9.922	86.4	80.172	1028.31	1028.268
2025-01-02T00:20:00Z	9.1	9.438	83.2	82.335	1028.2	1028.259
2025-01-02T00:30:00Z	9.5	8.863	80.6	83.378	1028.1	1028.241
2025-01-02T00:40:00Z	9.6	8.603	80.4	84.555	1028.1	1028.095
2025-01-02T00:50:00Z	9.4	8.437	81.8	85.246	1028.0	1027.996
2025-01-02T01:00:00Z	9.4	8.343	82.2	85.769	1028.0	1028.081
2025-01-02T01:10:00Z	9.4	8.581	81.8	85.522	1027.95	1027.92
2025-01-02T01:20:00Z	9.3	9.159	81.8	82.18	1027.9	1027.803
2025-01-02T01:30:00Z	9.1	9.331	82.4	80.887	1027.85	1027.688
2025-01-02T01:40:00Z	8.8	9.318	83.6	81.456	1027.81	1027.791
2025-01-02T01:50:00Z	8.6	9.013	85.0	82.767	1027.81	1027.634
2025-01-02T02:00:00Z	8.7	9.122	85.8	82.502	1027.71	1027.717
2025-01-02T02:10:00Z	8.9	9.152	84.6	81.973	1027.66	1027.647
2025-01-02T02:20:00Z	9.1	9.055	83.6	81.929	1027.6	1027.617
2025-01-02T02:30:00Z	9.5	8.908	81.6	82.502	1027.5	1027.559
2025-01-02T02:40:00Z	10.0	8.601	78.2	83.476	1027.4	1027.537
2025-01-02T02:50:00Z	10.0	8.473	77.8	84.408	1027.3	1027.572
2025-01-02T03:00:00Z	9.6	8.659	80.6	84.672	1027.2	1027.402
2025-01-02T03:10:00Z	9.2	8.838	82.8	83.047	1027.2	1027.382
2025-01-02T03:20:00Z	9.1	9.0	83.8	82.495	1027.15	1027.319
2025-01-02T03:30:00Z	9.0	9.409	84.2	80.562	1027.05	1027.196
2025-01-02T03:40:00Z	8.8	9.908	85.0	77.6	1026.95	1027.104
2025-01-02T03:50:00Z	8.8	9.738	85.2	78.268	1026.95	1027.001
2025-01-02T04:00:00Z	9.0	9.333	84.4	81.007	1026.95	1026.905
2025-01-02T04:10:00Z	9.1	9.048	83.4	81.963	1026.95	1027.005
2025-01-02T04:20:00Z	9.1	9.131	83.2	82.298	1026.95	1026.952
2025-01-02T04:30:00Z	9.2	9.019	82.8	82.377	1026.85	1026.831
2025-01-02T04:40:00Z	9.3	8.787	81.8	83.411	1026.85	1026.729
2025-01-02T04:50:00Z	9.3	8.823	78.6	83.554	1026.9	1026.831
2025-01-02T05:00:00Z	9.5	9.059	75.8	82.641	1026.9	1026.876
2025-01-02T05:10:00Z	9.6	9.104	76.2	82.005	1026.85	1026.916
2025-01-02T05:20:00Z	9.8	9.116	76.0	82.005	1026.85	1026.943
2025-01-02T05:30:00Z	10.3	9.276	73.2	81.362	1026.85	1026.789
2025-01-02T05:40:00Z	10.1	9.403	75.4	80.197	1026.85	1026.869
2025-01-02T05:50:00Z	9.9	9.408	76.0	76.902	1026.85	1026.975
2025-01-02T06:00:00Z	10.0	9.726	74.4	75.125	1026.8	1026.967
2025-01-02T06:10:00Z	9.8	9.775	76.4	76.376	1026.9	1026.891
2025-01-02T06:20:00Z	9.3	10.021	79.0	75.651	1026.8	1026.919
2025-01-02T06:30:00Z	8.9	10.634	80.8	72.55	1026.8	1026.922
2025-01-02T06:40:00Z	8.7	10.2	82.4	75.988	1026.81	1026.914
2025-01-02T06:50:00Z	8.4	10.165	83.2	75.184	1026.76	1026.924
2025-01-02T07:00:00Z	8.5	10.437	83.0	73.314	1026.81	1026.839
2025-01-02T07:10:00Z	8.8	10.189	81.2	75.897	1026.85	1027.048
2025-01-02T07:20:00Z	9.1	9.756	79.6	77.565	1026.9	1026.781
2025-01-02T07:30:00Z	9.3	9.553	78.4	79.02	1027.0	1026.835
2025-01-02T07:40:00Z	9.3	9.54	77.8	79.907	1027.0	1026.857
2025-01-02T07:50:00Z	9.3	9.305	78.2	79.986	1027.05	1026.742
2025-01-02T08:00:00Z	9.5	9.649	77.8	79.483	1027.1	1026.861
2025-01-02T08:10:00Z	10.2	10.071	74.8	77.564	1027.2	1026.908
2025-01-02T08:20:00Z	10.9	10.397	71.4	76.465	1027.2	1026.996
2025-01-02T08:30:00Z	11.3	10.632	70.8	75.39	1027.2	1027.137
2025-01-02T08:40:00Z	11.2	10.579	71.4	75.159	1027.25	1027.063
2025-01-02T08:50:00Z	11.7	10.639	70.6	75.91	1027.29	1027.121
2025-01-02T09:00:00Z	11.7	10.913	67.6	75.149	1027.24	1027.137
2025-01-02T09:10:00Z	11.8	11.726	67.2	71.933	1027.34	1027.285
2025-01-02T09:20:00Z	12.1	12.299	66.8	69.623	1027.24	1027.173
2025-01-02T09:30:00Z	12.1	12.513	66.4	70.425	1027.19	1027.126
2025-01-02T09:40:00Z	12.9	12.239	63.6	70.99	1027.04	1027.177
2025-01-02T09:50:00Z	13.1	12.898	62.8	69.758	1026.84	1027.196
2025-01-02T10:00:00Z	13.5	12.577	61.8	66.722	1026.79	1027.033
2025-01-02T10:10:00Z	14.0	12.673	60.0	67.612	1026.89	1027.224
2025-01-02T10:20:00Z	14.2	12.911	58.0	67.267	1026.88	1026.903
2025-01-02T10:30:00Z	14.8	12.678	58.4	66.845	1026.73	1026.864
2025-01-02T10:40:00Z	15.3	13.68	57.0	63.76	1026.58	1026.567
2025-01-02T10:50:00Z	15.1	13.52	58.0	63.967	1026.38	1026.256
2025-01-02T11:00:00Z	15.1	14.005	57.6	62.813	1026.28	1026.281
2025-01-02T11:10:00Z	15.1	14.499	58.4	61.274	1026.13	1026.52
2025-01-02T11:20:00Z	14.8	14.546	58.0	59.29	1026.03	1026.487
2025-01-02T11:30:00Z	14.8	15.195	59.6	60.822	1025.93	1026.213
2025-01-02T11:40:00Z	14.6	15.465	60.8	59.31	1025.73	1026.029
2025-01-02T11:50:00Z	14.6	15.041	60.8	61.092	1025.58	1025.729
2025-01-02T12:00:00Z	14.7	15.256	61.0	59.975	1025.38	1025.67
2025-01-02T12:10:00Z	14.5	15.376	62.2	61.009	1025.28	1025.456
2025-01-02T12:20:00Z	14.5	15.061	64.6	60.064	1025.13	1025.399
2025-01-02T12:30:00Z	14.5	15.202	66.0	61.949	1024.93	1025.311
2025-01-02T12:40:00Z	14.2	14.922	68.2	62.283	1024.68	1025.015
2025-01-02T12:50:00Z	13.8	14.993	69.6	61.725	1024.53	1024.905
2025-01-02T13:00:00Z	13.8	15.084	70.4	62.139	1024.53	1024.659
2025-01-02T13:10:00Z	13.9	14.654	72.4	63.639	1024.48	1024.654
2025-01-02T13:20:00Z	13.9	14.671	73.8	66.051	1024.33	1024.47
2025-01-02T13:30:00Z	13.9	14.604	75.4	66.817	1024.13	1024.244
2025-01-02T13:40:00Z	14.0	14.134	75.8	69.227	1023.93	1023.931
2025-01-02T13:50:00Z	14.0	13.733	76.2	70.076	1023.88	1023.853
2025-01-02T14:00:00Z	13.8	13.865	77.0	70.636	1023.83	1024.001
2025-01-02T14:10:00Z	13.7	13.929	77.2	72.466	1023.68	1023.999
2025-01-02T14:20:00Z	13.8	13.854	76.8	73.139	1023.68	1023.821
2025-01-02T14:30:00Z	13.8	13.763	76.0	74.589	1023.63	1023.594
2025-01-02T14:40:00Z	13.6	13.793	75.8	74.672	1023.53	1023.37
2025-01-02T14:50:00Z	13.6	13.673	76.0	75.225	1023.43	1023.422
2025-01-02T15:00:00Z	13.6	13.296	75.6	76.155	1023.43	1023.43
2025-01-02T15:10:00Z	13.5	13.202	76.4	76.315	1023.28	1023.22
2025-01-02T15:20:00Z	13.5	13.269	78.8	76.131	1023.18	1023.377
2025-01-02T15:30:00Z	13.0	13.243	82.4	75.393	1023.04	1023.33
2025-01-02T15:40:00Z	12.8	12.993	84.8	75.335	1023.14	1023.222
2025-01-02T15:50:00Z	12.5	13.011	87.0	75.78	1022.94	1023.124
2025-01-02T16:00:00Z	12.1	12.911	89.0	75.407	1022.94	1023.216
2025-01-02T16:10:00Z	11.8	12.679	90.2	76.654	1022.79	1022.966
2025-01-02T16:20:00Z	11.5	12.708	91.2	79.141	1022.69	1022.906
2025-01-02T16:30:00Z	11.4	12.0	91.8	82.469	1022.79	1022.731
2025-01-02T16:40:00Z	11.5	11.991	92.4	83.977	1022.69	1023.04
2025-01-02T16:50:00Z	11.3	11.68	92.8	86.216	1022.74	1022.633
2025-01-02T17:00:00Z	11.3	11.368	93.2	87.841	1022.69	1022.8
2025-01-02T17:10:00Z	11.3	11.131	93.6	88.9	1022.64	1022.544
2025-01-02T17:20:00Z	11.2	10.879	93.6	89.998	1022.59	1022.492
2025-01-02T17:30:00Z	11.3	10.849	93.8	90.545	1022.64	1022.783
2025-01-02T17:40:00Z	11.2	11.016	93.8	91.214	1022.69	1022.557
2025-01-02T17:50:00Z	11.2	10.721	94.0	91.519	1022.69	1022.754
2025-01-02T18:00:00Z	11.2	10.774	94.0	91.981	1022.69	1022.647
2025-01-02T18:10:00Z	11.2	10.787	94.0	92.515	1022.64	1022.6
2025-01-02T18:20:00Z	11.2	10.618	94.0	92.477	1022.59	1022.532
2025-01-02T18:30:00Z	11.3	10.768	94.2	92.854	1022.59	1022.663
2025-01-02T18:40:00Z	11.4	10.566	94.2	92.886	1022.64	1022.734
2025-01-02T18:50:00Z	11.4	10.572	94.2	93.275	1022.59	1022.724
2025-01-02T19:00:00Z	11.4	10.648	94.2	93.248	1022.59	1022.711
2025-01-02T19:10:00Z	11.4	10.707	93.8	93.151	1022.44	1022.603
2025-01-02T19:20:00Z	11.4	10.717	93.4	92.994	1022.39	1022.522
2025-01-02T19:30:00Z	11.4	10.874	93.4	93.256	1022.19	1022.537
2025-01-02T19:40:00Z	11.5	10.942	93.4	93.064	1022.14	1022.612
2025-01-02T19:50:00Z	11.6	10.901	93.6	92.948	1022.14	1022.475
2025-01-02T20:00:00Z	11.6	10.912	93.4	92.937	1022.14	1022.506
2025-01-02T20:10:00Z	11.5	10.932	93.2	92.742	1022.19	1022.2
2025-01-02T20:20:00Z	11.6	10.943	93.0	92.603	1022.09	1022.186
2025-01-02T20:30:00Z	11.7	10.968	93.0	92.948	1021.89	1021.815
2025-01-02T20:40:00Z	11.7	11.101	93.0	93.073	1021.94	1021.852
2025-01-02T20:50:00Z	11.9	11.179	92.8	93.424	1021.84	1021.889
2025-01-02T21:00:00Z	11.9	11.107	92.8	92.966	1021.79	1021.902
2025-01-02T21:10:00Z	11.9	11.006	92.8	92.64	1021.74	1022.021
2025-01-02T21:20:00Z	11.8	11.154	93.0	92.38	1021.59	1021.801
2025-01-02T21:30:00Z	11.8	11.159	93.4	92.268	1021.59	1021.489
2025-01-02T21:40:00Z	11.8	11.066	93.6	92.539	1021.69	1021.691
2025-01-02T21:50:00Z	11.6	11.331	93.6	92.577	1021.74	1021.457
2025-01-02T22:00:00Z	11.4	11.282	94.0	92.6	1021.64	1021.45
2025-01-02T22:10:00Z	11.3	11.344	94.2	92.523	1021.69	1021.356
2025-01-02T22:20:00Z	11.4	11.272	94.4	92.795	1021.64	1021.099
2025-01-02T22:30:00Z	11.4	11.418	94.6	93.148	1021.54	1021.191
2025-01-02T22:40:00Z	11.5	11.43	94.6	92.857	1021.39	1021.392
2025-01-02T22:50:00Z	11.5	11.132	94.8	92.657	1021.29	1021.468
2025-01-02T23:00:00Z	11.5	10.948	94.8	93.105	1021.24	1021.259
2025-01-02T23:10:00Z	11.5	10.83	94.6	93.016	1021.09	1021.403
2025-01-02T23:20:00Z	11.5	10.997	94.2	93.073	1021.04	1021.255
2025-01-02T23:30:00Z	11.5	10.893	93.0	93.192	1020.94	1021.072
2025-01-02T23:40:00Z	11.7	10.972	91.2	93.463	1020.84	1020.845
2025-01-02T23:50:00Z	12.1	10.921	88.6	93.671	1020.59	1020.759
2025-01-03T00:00:00Z	12.5	10.91	85.4	93.808	1020.44	1020.733
2025-01-03T00:10:00Z	12.7	10.992	83.8	93.482	1020.23	1020.499
2025-01-03T00:20:00Z	12.9	11.128	82.4	93.028	1020.13	1020.522
2025-01-03T00:30:00Z	12.9	11.244	81.4	91.74	1019.98	1020.4
2025-01-03T00:40:00Z	13.0	11.534	79.6	90.048	1019.93	1020.301
2025-01-03T00:50:00Z	13.1	11.979	79.4	87.709	1019.78	1019.913
2025-01-03T01:00:00Z	13.2	12.334	77.8	84.867	1019.78	1019.81
2025-01-03T01:10:00Z	13.4	12.31	76.4	84.329	1019.78	1019.525
2025-01-03T01:20:00Z	13.4	12.411	76.6	83.227	1019.73	1019.516
2025-01-03T01:30:00Z	13.4	12.294	77.6	82.594	1019.68	1019.313
2025-01-03T01:40:00Z	13.5	12.488	78.2	80.671	1019.78	1019.386
2025-01-03T01:50:00Z	13.6	12.543	78.8	80.996	1019.78	1019.166
2025-01-03T02:00:00Z	13.5	12.624	78.6	79.092	1019.63	1019.329
2025-01-03T02:10:00Z	13.6	12.868	78.6	78.253	1019.58	1019.357
2025-01-03T02:20:00Z	13.6	12.838	78.8	78.73	1019.53	1019.304
2025-01-03T02:30:00Z	13.5	12.947	78.8	79.261	1019.43	1019.271
2025-01-03T02:40:00Z	13.6	13.145	79.0	79.25	1019.38	1019.505
