timestamp	T_barani	T_regress	U_barani	U_regress	P_barani	P_regress
2025-01-01T02:20:00Z	9.9	10.017	83.2	81.309	1031.61	1031.542
2025-01-01T02:30:00Z	9.9	9.91	82.4	82.035	1031.56	1031.542
2025-01-01T02:40:00Z	10.0	9.827	81.0	83.038	1031.5	1031.458
2025-01-01T02:50:00Z	10.0	9.741	80.4	83.08	1031.4	1031.583
2025-01-01T03:00:00Z	9.9	9.793	81.0	81.922	1031.35	1031.463
2025-01-01T03:10:00Z	9.7	9.913	81.8	80.374	1031.26	1031.399
2025-01-01T03:20:00Z	9.6	9.89	82.4	80.203	1031.21	1031.268
2025-01-01T03:30:00Z	9.4	9.773	82.6	81.136	1031.21	1031.235
2025-01-01T03:40:00Z	9.3	9.566	83.2	81.801	1031.21	1031.125
2025-01-01T03:50:00Z	9.2	9.544	83.8	82.142	1031.21	1031.099
2025-01-01T04:00:00Z	9.2	9.292	83.8	82.102	1031.16	1031.151
2025-01-01T04:10:00Z	9.0	9.23	84.4	82.795	1031.16	1031.183
2025-01-01T04:20:00Z	8.9	9.125	85.0	83.267	1031.11	1031.201
2025-01-01T04:30:00Z	8.7	9.215	85.4	83.04	1031.11	1031.141
2025-01-01T04:40:00Z	8.6	8.974	85.8	83.941	1031.06	1031.174
2025-01-01T04:50:00Z	8.5	8.94	86.4	84.494	1031.06	1031.099
2025-01-01T05:00:00Z	8.5	8.692	86.2	84.717	1031.06	1031.147
2025-01-01T05:10:00Z	8.5	8.671	86.2	84.94	1031.06	1031.069
2025-01-01T05:20:00Z	8.5	8.594	86.0	85.397	1031.11	1031.101
2025-01-01T05:30:00Z	8.5	8.669	85.8	84.928	1031.11	1031.105
2025-01-01T05:40:00Z	8.4	8.657	85.4	85.148	1031.16	1031.107
2025-01-01T05:50:00Z	8.5	8.685	85.0	84.908	1031.21	1031.204
2025-01-01T06:00:00Z	8.4	8.708	83.8	84.8	1031.21	1031.189
2025-01-01T06:10:00Z	8.3	8.564	83.4	84.396	1031.16	1031.278
2025-01-01T06:20:00Z	8.4	8.793	84.6	84.041	1031.21	1031.336
2025-01-01T06:30:00Z	8.4	8.625	83.2	82.63	1031.26	1031.304
2025-01-01T06:40:00Z	8.4	8.576	80.6	82.579	1031.31	1031.22
2025-01-01T06:50:00Z	8.4	8.775	82.2	84.142	1031.26	1031.315
2025-01-01T07:00:00Z	8.4	8.767	84.4	81.553	1031.31	1031.366
2025-01-01T07:10:00Z	8.4	8.801	85.8	78.885	1031.36	1031.427
2025-01-01T07:20:00Z	8.3	8.82	87.0	81.884	1031.31	1031.316
2025-01-01T07:30:00Z	8.4	8.84	87.8	83.604	1031.31	1031.414
2025-01-01T07:40:00Z	8.5	8.88	88.2	84.552	1031.36	1031.465
2025-01-01T07:50:00Z	8.9	8.805	86.2	85.524	1031.31	1031.348
2025-01-01T08:00:00Z	9.2	9.02	83.6	86.048	1031.36	1031.37
2025-01-01T08:10:00Z	9.6	9.125	82.2	86.29	1031.46	1031.438
2025-01-01T08:20:00Z	10.2	9.66	79.0	83.544	1031.45	1031.332
2025-01-01T08:30:00Z	10.7	9.886	74.6	81.175	1031.55	1031.418
2025-01-01T08:40:00Z	11.1	10.342	71.2	80.456	1031.6	1031.533
2025-01-01T08:50:00Z	11.4	10.967	70.0	77.051	1031.65	1031.478
2025-01-01T09:00:00Z	11.8	11.39	69.4	72.99	1031.7	1031.631
2025-01-01T09:10:00Z	12.3	11.787	68.4	70.387	1031.7	1031.647
2025-01-01T09:20:00Z	12.7	12.024	67.4	70.054	1031.74	1031.693
2025-01-01T09:30:00Z	13.1	12.487	66.4	69.6	1031.84	1031.734
2025-01-01T09:40:00Z	13.7	12.99	65.4	68.574	1031.79	1031.684
2025-01-01T09:50:00Z	14.1	13.297	64.6	67.588	1031.74	1031.726
2025-01-01T10:00:00Z	14.4	13.659	64.8	66.667	1031.69	1031.843
2025-01-01T10:10:00Z	14.4	14.301	65.6	65.687	1031.59	1031.708
2025-01-01T10:20:00Z	14.1	14.519	66.2	64.983	1031.49	1031.636
2025-01-01T10:30:00Z	14.2	14.784	68.4	65.571	1031.39	1031.544
2025-01-01T10:40:00Z	14.4	14.68	65.8	66.387	1031.29	1031.398
2025-01-01T10:50:00Z	14.6	14.224	65.0	66.846	1031.14	1031.273
2025-01-01T11:00:00Z	14.4	14.436	66.8	69.459	1030.99	1031.161
2025-01-01T11:10:00Z	13.9	14.557	67.2	65.029	1030.89	1031.049
2025-01-01T11:20:00Z	13.5	14.743	67.6	65.6	1030.74	1030.866
2025-01-01T11:30:00Z	13.5	14.384	69.0	67.93	1030.64	1030.696
2025-01-01T11:40:00Z	13.6	13.841	69.6	67.514	1030.49	1030.611
2025-01-01T11:50:00Z	13.8	13.529	70.0	68.101	1030.34	1030.43
2025-01-01T12:00:00Z	14.0	13.691	70.2	69.669	1030.09	1030.362
2025-01-01T12:10:00Z	14.0	13.787	69.8	69.885	1029.94	1030.186
2025-01-01T12:20:00Z	14.1	14.013	69.6	70.086	1029.79	1030.033
2025-01-01T12:30:00Z	14.2	14.193	69.6	70.04	1029.69	1029.724
2025-01-01T12:40:00Z	14.2	14.103	69.6	69.491	1029.49	1029.604
2025-01-01T12:50:00Z	14.3	14.214	70.4	69.711	1029.44	1029.451
2025-01-01T13:00:00Z	14.3	14.261	70.6	69.856	1029.34	1029.381
2025-01-01T13:10:00Z	14.3	14.225	70.6	69.761	1029.24	1029.133
2025-01-01T13:20:00Z	14.4	14.395	71.0	70.741	1029.19	1029.172
2025-01-01T13:30:00Z	14.4	14.348	71.4	70.546	1029.09	1029.057
2025-01-01T13:40:00Z	14.6	14.33	71.8	70.479	1029.04	1028.972
2025-01-01T13:50:00Z	14.8	14.447	71.2	70.933	1028.98	1028.963
2025-01-01T14:00:00Z	14.8	14.358	71.4	71.373	1028.98	1028.858
2025-01-01T14:10:00Z	15.0	14.605	71.8	72.001	1028.93	1028.847
2025-01-01T14:20:00Z	15.1	14.7	70.8	71.232	1028.93	1028.798
2025-01-01T14:30:00Z	15.0	14.561	70.6	71.875	1028.88	1028.837
2025-01-01T14:40:00Z	14.6	14.828	72.2	72.303	1028.84	1028.777
2025-01-01T14:50:00Z	14.3	14.855	74.0	70.978	1028.84	1028.823
2025-01-01T15:00:00Z	14.1	14.695	74.2	71.394	1028.79	1028.763
2025-01-01T15:10:00Z	14.0	14.155	74.6	73.341	1028.79	1028.736
2025-01-01T15:20:00Z	14.0	13.884	74.0	74.876	1028.79	1028.755
2025-01-01T15:30:00Z	13.8	13.72	72.0	74.451	1028.74	1028.689
2025-01-01T15:40:00Z	13.6	13.649	72.0	75.06	1028.69	1028.725
2025-01-01T15:50:00Z	13.1	13.651	71.8	74.117	1028.74	1028.738
2025-01-01T16:00:00Z	12.7	13.345	70.8	72.055	1028.74	1028.666
2025-01-01T16:10:00Z	12.3	13.11	71.6	73.119	1028.79	1028.616
2025-01-01T16:20:00Z	12.0	12.492	72.4	72.738	1028.79	1028.714
2025-01-01T16:30:00Z	11.7	12.201	73.2	71.561	1028.8	1028.696
2025-01-01T16:40:00Z	11.5	11.841	73.6	73.064	1028.8	1028.793
2025-01-01T16:50:00Z	11.3	11.618	73.8	73.521	1028.85	1028.789
2025-01-01T17:00:00Z	11.2	11.331	74.2	74.364	1028.85	1028.819
2025-01-01T17:10:00Z	11.1	11.188	74.6	74.577	1028.85	1028.806
2025-01-01T17:20:00Z	10.9	11.014	75.2	74.736	1028.9	1028.887
2025-01-01T17:30:00Z	11.0	10.998	76.6	75.167	1028.95	1028.851
2025-01-01T17:40:00Z	11.1	10.917	77.4	75.507	1029.0	1028.86
2025-01-01T17:50:00Z	11.1	10.733	78.6	76.194	1029.1	1028.943
2025-01-01T18:00:00Z	11.2	10.973	79.0	77.679	1029.1	1029.005
2025-01-01T18:10:00Z	10.8	11.041	79.4	78.034	1029.15	1029.06
2025-01-01T18:20:00Z	10.5	11.004	80.8	79.247	1029.15	1029.186
2025-01-01T18:30:00Z	10.4	11.153	82.0	79.253	1029.15	1029.136
2025-01-01T18:40:00Z	10.2	10.576	82.8	79.686	1029.2	1029.224
2025-01-01T18:50:00Z	10.2	10.372	83.8	81.372	1029.25	1029.186
2025-01-01T19:00:00Z	10.2	10.352	84.2	82.303	1029.3	1029.178
2025-01-01T19:10:00Z	10.2	10.114	84.6	82.944	1029.35	1029.236
2025-01-01T19:20:00Z	10.0	10.193	84.4	84.096	1029.35	1029.28
2025-01-01T19:30:00Z	10.0	10.165	84.0	84.183	1029.35	1029.339
2025-01-01T19:40:00Z	10.0	10.148	83.2	84.602	1029.3	1029.393
2025-01-01T19:50:00Z	10.0	9.829	83.0	84.273	1029.3	1029.367
2025-01-01T20:00:00Z	9.9	9.902	82.4	84.035	1029.35	1029.359
2025-01-01T20:10:00Z	9.8	9.87	83.0	83.287	1029.4	1029.258
2025-01-01T20:20:00Z	9.7	9.886	83.8	83.323	1029.45	1029.274
2025-01-01T20:30:00Z	9.6	9.764	84.4	82.484	1029.45	1029.335
2025-01-01T20:40:00Z	9.7	9.663	84.6	83.607	1029.45	1029.398
2025-01-01T20:50:00Z	9.9	9.532	82.6	84.371	1029.4	1029.457
2025-01-01T21:00:00Z	9.9	9.408	81.8	84.775	1029.35	1029.427
2025-01-01T21:10:00Z	9.8	9.59	82.4	84.677	1029.35	1029.422
2025-01-01T21:20:00Z	9.6	9.774	83.4	82.056	1029.4	1029.333
2025-01-01T21:30:00Z	9.3	9.691	84.2	82.331	1029.41	1029.272
2025-01-01T21:40:00Z	8.9	9.564	84.8	83.29	1029.31	1029.295
2025-01-01T21:50:00Z	8.9	9.352	85.6	84.342	1029.31	1029.371
2025-01-01T22:00:00Z	9.1	9.061	86.0	84.896	1029.26	1029.369
2025-01-01T22:10:00Z	9.2	8.68	85.4	85.218	1029.16	1029.211
2025-01-01T22:20:00Z	9.4	8.84	84.6	85.841	1029.1	1029.243
2025-01-01T22:30:00Z	9.5	9.09	84.4	85.916	1029.1	1029.149
2025-01-01T22:40:00Z	9.7	9.146	82.6	85.077	1029.05	1029.004
2025-01-01T22:50:00Z	9.9	9.397	79.8	84.507	1028.95	1028.95
2025-01-01T23:00:00Z	10.0	9.453	80.0	84.749	1028.8	1028.975
2025-01-01T23:10:00Z	10.0	9.682	79.6	82.377	1028.7	1028.9
2025-01-01T23:20:00Z	9.6	9.875	81.4	79.538	1028.65	1028.773
2025-01-01T23:30:00Z	9.0	9.923	83.2	80.863	1028.61	1028.574
2025-01-01T23:40:00Z	8.6	9.957	84.8	79.9	1028.51	1028.479
2025-01-01T23:50:00Z	8.4	9.431	85.8	82.412	1028.41	1028.451
2025-01-02T00:00:00Z	8.3	8.809	86.4	83.657	1028.41	1028.418
2025-01-02T00:10:00Z	8.5	8.523	86.4	85.023	1028.31	1028.29
2025-01-02T00:20:00Z	9.1	8.393	83.2	85.742	1028.2	1028.197
2025-01-02T00:30:00Z	9.5	8.345	80.6	86.12	1028.1	1028.252
2025-01-02T00:40:00Z	9.6	8.653	80.4	85.816	1028.1	1028.105
2025-01-02T00:50:00Z	9.4	9.314	81.8	81.812	1028.0	1027.99
2025-01-02T01:00:00Z	9.4	9.534	82.2	80.266	1028.0	1027.881
2025-01-02T01:10:00Z	9.4	9.497	81.8	80.941	1027.95	1027.948
2025-01-02T01:20:00Z	9.3	9.156	81.8	82.66	1027.9	1027.805
2025-01-02T01:30:00Z	9.1	9.235	82.4	82.542	1027.85	1027.857
2025-01-02T01:40:00Z	8.8	9.245	83.6	82.026	1027.81	1027.786
2025-01-02T01:50:00Z	8.6	9.141	85.0	82.03	1027.81	1027.755
2025-01-02T02:00:00Z	8.7	8.976	85.8	82.535	1027.71	1027.704
2025-01-02T02:10:00Z	8.9	8.656	84.6	83.724	1027.66	1027.677
2025-01-02T02:20:00Z	9.1	8.519	83.6	84.976	1027.6	1027.694
2025-01-02T02:30:00Z	9.5	8.724	81.6	85.54	1027.5	1027.544
2025-01-02T02:40:00Z	10.0	8.932	78.2	83.656	1027.4	1027.511
2025-01-02T02:50:00Z	10.0	9.117	77.8	82.923	1027.3	1027.442
2025-01-02T03:00:00Z	9.6	9.554	80.6	80.523	1027.2	1027.327
2025-01-02T03:10:00Z	9.2	10.036	82.8	77.23	1027.2	1027.235
2025-01-02T03:20:00Z	9.1	9.816	83.8	78.215	1027.15	1027.13
2025-01-02T03:30:00Z	9.0	9.339	84.2	81.697	1027.05	1027.03
2025-01-02T03:40:00Z	8.8	9.032	85.0	82.99	1026.95	1027.088
2025-01-02T03:50:00Z	8.8	9.108	85.2	83.331	1026.95	1027.026
2025-01-02T04:00:00Z	9.0	9.012	84.4	83.212	1026.95	1026.91
2025-01-02T04:10:00Z	9.1	8.788	83.4	84.075	1026.95	1026.811
2025-01-02T04:20:00Z	9.1	8.862	83.2	84.005	1026.95	1026.876
2025-01-02T04:30:00Z	9.2	9.112	82.8	83.139	1026.85	1026.893
2025-01-02T04:40:00Z	9.3	9.123	81.8	82.609	1026.85	1026.917
2025-01-02T04:50:00Z	9.3	9.084	78.6	82.873	1026.9	1026.931
2025-01-02T05:00:00Z	9.5	9.215	75.8	82.191	1026.9	1026.797
2025-01-02T05:10:00Z	9.6	9.344	76.2	80.909	1026.85	1026.846
2025-01-02T05:20:00Z	9.8	9.336	76.0	77.04	1026.85	1026.927
2025-01-02T05:30:00Z	10.3	9.649	73.2	74.975	1026.85	1026.92
2025-01-02T05:40:00Z	10.1	9.668	75.4	76.501	1026.85	1026.857
2025-01-02T05:50:00Z	9.9	9.923	76.0	75.856	1026.85	1026.879
2025-01-02T06:00:00Z	10.0	10.555	74.4	72.492	1026.8	1026.877
2025-01-02T06:10:00Z	9.8	10.062	76.4	76.569	1026.9	1026.876
2025-01-02T06:20:00Z	9.3	9.948	79.0	75.793	1026.8	1026.879
2025-01-02T06:30:00Z	8.9	10.167	80.8	73.644	1026.8	1026.812
2025-01-02T06:40:00Z	8.7	9.861	82.4	76.813	1026.81	1026.982
2025-01-02T06:50:00Z	8.4	9.357	83.2	78.847	1026.76	1026.779
2025-01-02T07:00:00Z	8.5	9.087	83.0	80.346	1026.81	1026.822
2025-01-02T07:10:00Z	8.8	9.014	81.2	81.481	1026.85	1026.836
2025-01-02T07:20:00Z	9.1	8.706	79.6	81.704	1026.9	1026.738
2025-01-02T07:30:00Z	9.3	9.021	78.4	81.209	1027.0	1026.838
2025-01-02T07:40:00Z	9.3	9.423	77.8	78.967	1027.0	1026.887
2025-01-02T07:50:00Z	9.3	9.734	78.2	77.779	1027.05	1026.967
2025-01-02T08:00:00Z	9.5	9.93	77.8	76.746	1027.1	1027.094
2025-01-02T08:10:00Z	10.2	9.843	74.8	76.609	1027.2	1027.045
2025-01-02T08:20:00Z	10.9	9.878	71.4	77.398	1027.2	1027.117
2025-01-02T08:30:00Z	11.3	10.178	70.8	76.467	1027.2	1027.15
2025-01-02T08:40:00Z	11.2	11.054	71.4	72.744	1027.25	1027.287
2025-01-02T08:50:00Z	11.7	11.689	70.6	70.005	1027.29	1027.209
2025-01-02T09:00:00Z	11.7	11.934	67.6	70.749	1027.24	1027.191
2025-01-02T09:10:00Z	11.8	11.67	67.2	71.386	1027.34	1027.248
2025-01-02T09:20:00Z	12.1	12.418	66.8	69.948	1027.24	1027.281
2025-01-02T09:30:00Z	12.1	12.126	66.4	66.602	1027.19	1027.166
2025-01-02T09:40:00Z	12.9	12.282	63.6	67.505	1027.04	1027.333
2025-01-02T09:50:00Z	13.1	12.594	62.8	66.9	1026.84	1027.092
2025-01-02T10:00:00Z	13.5	12.4	61.8	66.426	1026.79	1027.054
2025-01-02T10:10:00Z	14.0	13.479	60.0	63.123	1026.89	1026.811
2025-01-02T10:20:00Z	14.2	13.297	58.0	63.594	1026.88	1026.538
2025-01-02T10:30:00Z	14.8	13.827	58.4	62.324	1026.73	1026.549
2025-01-02T10:40:00Z	15.3	14.371	57.0	60.182	1026.58	1026.731
2025-01-02T10:50:00Z	15.1	14.468	58.0	58.002	1026.38	1026.706
2025-01-02T11:00:00Z	15.1	15.19	57.6	59.581	1026.28	1026.478
2025-01-02T11:10:00Z	15.1	15.497	58.4	57.777	1026.13	1026.312
2025-01-02T11:20:00Z	14.8	15.016	58.0	59.749	1026.03	1026.045
2025-01-02T11:30:00Z	14.8	15.183	59.6	58.582	1025.93	1025.973
2025-01-02T11:40:00Z	14.6	15.192	60.8	59.936	1025.73	1025.787
2025-01-02T11:50:00Z	14.6	14.8	60.8	59.103	1025.58	1025.72
2025-01-02T12:00:00Z	14.7	14.947	61.0	61.304	1025.38	1025.623
2025-01-02T12:10:00Z	14.5	14.702	62.2	61.851	1025.28	1025.353
2025-01-02T12:20:00Z	14.5	14.843	64.6	61.266	1025.13	1025.229
2025-01-02T12:30:00Z	14.5	14.967	66.0	61.693	1024.93	1024.991
2025-01-02T12:40:00Z	14.2	14.587	68.2	63.014	1024.68	1024.951
2025-01-02T12:50:00Z	13.8	14.651	69.6	65.491	1024.53	1024.772
2025-01-02T13:00:00Z	13.8	14.61	70.4	66.221	1024.53	1024.569
2025-01-02T13:10:00Z	13.9	14.127	72.4	68.986	1024.48	1024.277
2025-01-02T13:20:00Z	13.9	13.702	73.8	70.007	1024.33	1024.166
2025-01-02T13:30:00Z	13.9	13.841	75.4	70.676	1024.13	1024.241
2025-01-02T13:40:00Z	14.0	13.94	75.8	72.958	1023.93	1024.206
2025-01-02T13:50:00Z	14.0	13.898	76.2	73.801	1023.88	1024.046
2025-01-02T14:00:00Z	13.8	13.89	77.0	75.328	1023.83	1023.834
2025-01-02T14:10:00Z	13.7	13.994	77.2	75.016	1023.68	1023.623
2025-01-02T14:20:00Z	13.8	13.913	76.8	75.482	1023.68	1023.629
2025-01-02T14:30:00Z	13.8	13.559	76.0	76.44	1023.63	1023.602
2025-01-02T14:40:00Z	13.6	13.477	75.8	76.731	1023.53	1023.413
2025-01-02T14:50:00Z	13.6	13.595	76.0	76.374	1023.43	1023.521
2025-01-02T15:00:00Z	13.6	13.569	75.6	75.556	1023.43	1023.469
2025-01-02T15:10:00Z	13.5	13.319	76.4	75.383	1023.28	1023.354
2025-01-02T15:20:00Z	13.5	13.378	78.8	75.856	1023.18	1023.251
2025-01-02T15:30:00Z	13.0	13.337	82.4	75.163	1023.04	1023.303
2025-01-02T15:40:00Z	12.8	13.153	84.8	76.65	1023.14	1023.092
2025-01-02T15:50:00Z	12.5	13.184	87.0	79.384	1022.94	1023.025
2025-01-02T16:00:00Z	12.1	12.417	89.0	83.152	1022.94	1022.863
2025-01-02T16:10:00Z	11.8	12.393	90.2	84.581	1022.79	1023.085
2025-01-02T16:20:00Z	11.5	12.052	91.2	86.691	1022.69	1022.734
2025-01-02T16:30:00Z	11.4	11.688	91.8	88.315	1022.79	1022.849
2025-01-02T16:40:00Z	11.5	11.427	92.4	89.41	1022.69	1022.626
2025-01-02T16:50:00Z	11.3	11.139	92.8	90.57	1022.74	1022.565
2025-01-02T17:00:00Z	11.3	11.137	93.2	91.119	1022.69	1022.782
2025-01-02T17:10:00Z	11.3	11.302	93.6	91.818	1022.64	1022.59
2025-01-02T17:20:00Z	11.2	10.976	93.6	92.146	1022.59	1022.743
2025-01-02T17:30:00Z	11.3	11.043	93.8	92.583	1022.64	1022.654
2025-01-02T17:40:00Z	11.2	11.054	93.8	92.999	1022.69	1022.611
2025-01-02T17:50:00Z	11.2	10.911	94.0	92.765	1022.69	1022.547
2025-01-02T18:00:00Z	11.2	11.077	94.0	93.145	1022.69	1022.653
2025-01-02T18:10:00Z	11.2	10.866	94.0	93.186	1022.64	1022.709
2025-01-02T18:20:00Z	11.2	10.875	94.0	93.664	1022.59	1022.709
2025-01-02T18:30:00Z	11.3	10.926	94.2	93.613	1022.59	1022.707
2025-01-02T18:40:00Z	11.4	10.943	94.2	93.613	1022.64	1022.629
2025-01-02T18:50:00Z	11.4	10.952	94.2	93.512	1022.59	1022.563
2025-01-02T19:00:00Z	11.4	11.11	94.2	93.809	1022.59	1022.571
2025-01-02T19:10:00Z	11.4	11.21	93.8	93.622	1022.44	1022.634
2025-01-02T19:20:00Z	11.4	11.162	93.4	93.607	1022.39	1022.535
2025-01-02T19:30:00Z	11.4	11.154	93.4	93.628	1022.19	1022.566
2025-01-02T19:40:00Z	11.5	11.153	93.4	93.15	1022.14	1022.316
2025-01-02T19:50:00Z	11.6	11.158	93.6	92.712	1022.14	1022.289
2025-01-02T20:00:00Z	11.6	11.179	93.4	92.903	1022.14	1021.979
2025-01-02T20:10:00Z	11.5	11.314	93.2	93.099	1022.19	1021.993
2025-01-02T20:20:00Z	11.6	11.412	93.0	93.656	1022.09	1022.018
2025-01-02T20:30:00Z	11.7	11.376	93.0	93.363	1021.89	1022.029
2025-01-02T20:40:00Z	11.7	11.27	93.0	93.104	1021.94	1022.123
2025-01-02T20:50:00Z	11.9	11.439	92.8	92.751	1021.84	1021.947
2025-01-02T21:00:00Z	11.9	11.462	92.8	92.597	1021.79	1021.673
2025-01-02T21:10:00Z	11.9	11.4	92.8	92.624	1021.74	1021.834
2025-01-02T21:20:00Z	11.8	11.667	93.0	92.524	1021.59	1021.648
2025-01-02T21:30:00Z	11.8	11.567	93.4	92.65	1021.59	1021.65
2025-01-02T21:40:00Z	11.8	11.58	93.6	92.698	1021.69	1021.568
2025-01-02T21:50:00Z	11.6	11.478	93.6	93.035	1021.74	1021.344
2025-01-02T22:00:00Z	11.4	11.611	94.0	93.378	1021.64	1021.401
2025-01-02T22:10:00Z	11.3	11.624	94.2	93.268	1021.69	1021.565
2025-01-02T22:20:00Z	11.4	11.325	94.4	93.262	1021.64	1021.633
2025-01-02T22:30:00Z	11.4	11.133	94.6	93.948	1021.54	1021.475
2025-01-02T22:40:00Z	11.5	11.051	94.6	93.795	1021.39	1021.593
2025-01-02T22:50:00Z	11.5	11.239	94.8	93.823	1021.29	1021.47
2025-01-02T23:00:00Z	11.5	11.171	94.8	93.885	1021.24	1021.318
2025-01-02T23:10:00Z	11.5	11.276	94.6	94.004	1021.09	1021.117
2025-01-02T23:20:00Z	11.5	11.218	94.2	94.24	1021.04	1021.036
2025-01-02T23:30:00Z	11.5	11.188	93.0	94.223	1020.94	1020.997
2025-01-02T23:40:00Z	11.7	11.215	91.2	93.913	1020.84	1020.792
2025-01-02T23:50:00Z	12.1	11.279	88.6	93.477	1020.59	1020.783
2025-01-03T00:00:00Z	12.5	11.34	85.4	92.154	1020.44	1020.657
2025-01-03T00:10:00Z	12.7	11.64	83.8	90.383	1020.23	1020.563
2025-01-03T00:20:00Z	12.9	12.125	82.4	87.785	1020.13	1020.226
2025-01-03T00:30:00Z	12.9	12.52	81.4	84.63	1019.98	1020.12
2025-01-03T00:40:00Z	13.0	12.552	79.6	83.972	1019.93	1019.849
2025-01-03T00:50:00Z	13.1	12.697	79.4	82.698	1019.78	1019.812
2025-01-03T01:00:00Z	13.2	12.601	77.8	81.923	1019.78	1019.619
2025-01-03T01:10:00Z	13.4	12.79	76.4	79.821	1019.78	1019.657
2025-01-03T01:20:00Z	13.4	12.857	76.6	80.23	1019.73	1019.454
2025-01-03T01:30:00Z	13.4	12.936	77.6	78.125	1019.68	1019.557
2025-01-03T01:40:00Z	13.5	13.176	78.2	77.145	1019.78	1019.564
2025-01-03T01:50:00Z	13.6	13.086	78.8	77.893	1019.78	1019.521
2025-01-03T02:00:00Z	13.5	13.141	78.6	78.779	1019.63	1019.492
2025-01-03T02:10:00Z	13.6	13.301	78.6	79.128	1019.58	1019.68
2025-01-03T02:20:00Z	13.6	13.419	78.8	79.457	1019.53	1019.639
2025-01-03T02:30:00Z	13.5	13.253	78.8	78.841	1019.43	1019.406
